date,flight_number,destination,scheduled_departure,actual_departure,delayed
2025-03-27,AA2228,MSY,2025-03-27 08:09:00 CDT,2025-03-27 08:17:37 CDT,False
2025-03-27,AA5539,DAY,2025-03-27 08:09:00 CDT,2025-03-27 08:20:56 CDT,False
2025-03-27,AA5414,JAN,2025-03-27 08:08:00 CDT,2025-03-27 08:35:31 CDT,True
2025-03-27,AA3983,LRD,2025-03-27 08:08:00 CDT,2025-03-27 08:13:22 CDT,False
2025-03-27,AA3460,HRL,2025-03-27 08:08:00 CDT,2025-03-27 08:21:32 CDT,False
2025-03-27,AA3164,SNA,2025-03-27 08:08:00 CDT,2025-03-27 08:15:48 CDT,False
2025-03-27,AA2532,TUL,2025-03-27 08:08:00 CDT,2025-03-27 08:18:51 CDT,False
2025-03-27,AA2420,IAH,2025-03-27 08:08:00 CDT,2025-03-27 08:22:03 CDT,False
2025-03-27,AA1690,CLT,2025-03-27 08:08:00 CDT,2025-03-27 08:15:45 CDT,False
2025-03-27,AA1209,ABQ,2025-03-27 08:08:00 CDT,2025-03-27 08:20:29 CDT,False
2025-03-27,AA448,LAX,2025-03-27 08:08:00 CDT,2025-03-27 08:30:34 CDT,True
2025-03-27,AA313,LIR,2025-03-27 08:08:00 CDT,2025-03-27 08:16:44 CDT,False
2025-03-27,UA2639,IAD,2025-03-27 08:00:00 CDT,2025-03-27 08:12:00 CDT,False
2025-03-27,F91425,SAN,2025-03-27 07:59:00 CDT,2025-03-27 08:14:55 CDT,True
2025-03-27,AA2456,IND,2025-03-27 07:56:00 CDT,2025-03-27 08:10:38 CDT,False
2025-03-27,F93022,ATL,2025-03-27 07:45:00 CDT,2025-03-27 08:03:07 CDT,True
2025-03-27,AA1256,PHL,2025-03-27 07:45:00 CDT,2025-03-27 08:04:16 CDT,True
2025-03-27,NK372,FLL,2025-03-27 07:40:00 CDT,2025-03-27 07:43:47 CDT,False
2025-03-27,DL454,JFK,2025-03-27 07:40:00 CDT,2025-03-27 07:59:57 CDT,True
2025-03-27,AA2220,MSP,2025-03-27 07:36:00 CDT,2025-03-27 07:49:07 CDT,False
2025-03-27,AA1565,CMH,2025-03-27 07:29:00 CDT,2025-03-27 07:42:59 CDT,False
2025-03-27,AS365,SEA,2025-03-27 07:25:00 CDT,2025-03-27 08:41:24 CDT,True
2025-03-27,AA2093,SFO,2025-03-27 07:25:00 CDT,2025-03-27 07:42:26 CDT,True
2025-03-27,DL439,LAX,2025-03-27 07:20:00 CDT,2025-03-27 07:38:31 CDT,True
2025-03-27,AA1737,GUA,2025-03-27 19:50:00 CDT,2025-03-27 20:05:48 CDT,True
2025-03-27,AA3221,LIT,2025-03-27 19:50:00 CDT,2025-03-27 19:55:33 CDT,False
2025-03-27,AA3059,PHX,2025-03-27 19:50:00 CDT,2025-03-27 20:09:51 CDT,True
2025-03-27,AA2992,GSP,2025-03-27 19:50:00 CDT,2025-03-27 21:14:57 CDT,True
2025-03-27,AA2946,FLL,2025-03-27 19:50:00 CDT,2025-03-27 21:30:30 CDT,True
2025-03-27,AA2917,IND,2025-03-27 19:50:00 CDT,2025-03-27 20:20:23 CDT,True
2025-03-27,AA1243,SAN,2025-03-27 19:50:00 CDT,2025-03-27 20:22:56 CDT,True
2025-03-27,AA2597,BUR,2025-03-27 19:48:00 CDT,2025-03-27 20:03:50 CDT,True
2025-03-27,AA6191,GJT,2025-03-27 19:48:00 CDT,2025-03-27 20:02:55 CDT,False
2025-03-27,DL436,ATL,2025-03-27 19:45:00 CDT,2025-03-27 22:33:11 CDT,True
2025-03-27,AA1555,BNA,2025-03-27 19:45:00 CDT,2025-03-27 19:59:35 CDT,False
2025-03-27,AA2642,MIA,2025-03-27 19:45:00 CDT,2025-03-27 19:58:39 CDT,False
2025-03-27,AA546,SAT,2025-03-27 19:45:00 CDT,2025-03-27 19:52:48 CDT,False
2025-03-27,AA6188,PVU,2025-03-27 19:40:00 CDT,2025-03-27 19:59:28 CDT,True
2025-03-27,AA2267,MCI,2025-03-27 19:40:00 CDT,2025-03-27 20:17:18 CDT,True
2025-03-27,AA560,CLE,2025-03-27 19:40:00 CDT,2025-03-27 20:10:24 CDT,True
2025-03-27,AA2198,MKE,2025-03-27 19:40:00 CDT,2025-03-27 20:57:26 CDT,True
2025-03-27,AA1563,FSD,2025-03-27 19:40:00 CDT,2025-03-27 19:49:49 CDT,False
2025-03-27,UA2330,DEN,2025-03-27 19:39:00 CDT,2025-03-27 19:48:44 CDT,False
2025-03-27,AA3735,AGU,2025-03-27 19:37:00 CDT,2025-03-27 19:56:22 CDT,True
2025-03-27,AA6470,DRO,2025-03-27 19:36:00 CDT,2025-03-27 20:04:43 CDT,True
2025-03-27,9X409,HRO,2025-03-27 19:35:00 CDT,2025-03-27 19:50:23 CDT,True
2025-03-27,UA424,IAH,2025-03-27 19:31:00 CDT,2025-03-27 19:44:54 CDT,False
2025-03-27,AA2469,MDT,2025-03-27 19:31:00 CDT,2025-03-27 20:00:44 CDT,True
2025-03-27,BA192,LHR,2025-03-27 19:30:00 CDT,2025-03-27 19:53:32 CDT,True
2025-03-27,AA4032,ILM,2025-03-27 19:30:00 CDT,2025-03-27 19:51:54 CDT,True
2025-03-27,AA364,SJC,2025-03-27 19:30:00 CDT,2025-03-27 19:38:10 CDT,False
2025-03-27,AA1303,GEG,2025-03-27 19:30:00 CDT,2025-03-27 20:32:49 CDT,True
2025-03-27,AA3571,BMI,2025-03-27 19:29:00 CDT,2025-03-27 20:01:48 CDT,True
2025-03-27,UA1396,SFO,2025-03-27 19:26:00 CDT,2025-03-27 19:41:45 CDT,True
2025-03-27,AA5007,YUM,2025-03-27 19:25:00 CDT,2025-03-27 19:40:45 CDT,True
2025-03-27,AA3601,MLI,2025-03-27 19:25:00 CDT,2025-03-27 19:36:52 CDT,False
2025-03-27,AA4190,GRK,2025-03-27 19:24:00 CDT,2025-03-27 19:29:03 CDT,False
2025-03-27,AA1110,BFL,2025-03-27 19:21:00 CDT,2025-03-27 19:58:25 CDT,True
2025-03-27,AA3574,PIA,2025-03-27 19:21:00 CDT,2025-03-27 19:45:29 CDT,True
2025-03-27,AA3551,FAR,2025-03-27 19:20:00 CDT,2025-03-27 20:01:32 CDT,True
2025-03-27,AA3658,FWA,2025-03-27 19:16:00 CDT,2025-03-27 19:28:00 CDT,False
2025-03-27,AA1726,LGA,2025-03-27 19:16:00 CDT,2025-03-27 19:36:13 CDT,True
2025-03-27,AA1267,RSW,2025-03-27 19:16:00 CDT,2025-03-27 19:27:08 CDT,False
2025-03-27,DL846,LGA,2025-03-27 19:15:00 CDT,2025-03-27 19:33:46 CDT,True
2025-03-27,AA3452,AVL,2025-03-27 19:15:00 CDT,2025-03-27 19:31:06 CDT,True
2025-03-27,AA240,FCO,2025-03-27 19:15:00 CDT,2025-03-27 20:25:44 CDT,True
2025-03-27,AA5492,SHV,2025-03-27 19:15:00 CDT,2025-03-27 21:11:16 CDT,True
2025-03-27,AA3487,BIL,2025-03-27 19:15:00 CDT,2025-03-27 19:23:44 CDT,False
2025-03-27,AA618,EWR,2025-03-27 19:13:00 CDT,2025-03-27 19:49:19 CDT,True
2025-03-27,AA3685,CRP,2025-03-27 19:12:00 CDT,2025-03-27 19:23:02 CDT,False
2025-03-27,AA2752,DCA,2025-03-27 19:10:00 CDT,2025-03-27 19:41:44 CDT,True
2025-03-27,9X427,ELD,2025-03-27 19:10:00 CDT,2025-03-27 18:46:23 CDT,False
2025-03-27,AA5632,HSV,2025-03-27 19:10:00 CDT,2025-03-27 19:29:56 CDT,True
2025-03-27,AA2298,PDX,2025-03-27 19:05:00 CDT,2025-03-27 20:28:19 CDT,True
2025-03-27,AA3567,RAP,2025-03-27 19:05:00 CDT,2025-03-27 19:22:25 CDT,True
2025-03-27,AA1758,MEM,2025-03-27 19:05:00 CDT,2025-03-27 19:34:31 CDT,True
2025-03-27,AA3536,TLH,2025-03-27 19:05:00 CDT,2025-03-27 19:16:14 CDT,False
2025-03-27,AA3037,RIC,2025-03-27 19:05:00 CDT,2025-03-27 19:26:27 CDT,True
2025-03-27,AA2587,ORF,2025-03-27 19:05:00 CDT,2025-03-27 19:21:48 CDT,True
2025-03-27,AA2467,PBI,2025-03-27 19:05:00 CDT,2025-03-27 20:06:57 CDT,True
2025-03-27,AA2251,BWI,2025-03-27 19:05:00 CDT,2025-03-27 19:14:16 CDT,False
2025-03-27,AA1430,SFO,2025-03-27 19:05:00 CDT,2025-03-27 19:28:27 CDT,True
2025-03-27,AA1724,BUF,2025-03-27 19:04:00 CDT,2025-03-27 20:21:34 CDT,True
2025-03-27,AA6267,COS,2025-03-27 19:02:00 CDT,2025-03-27 19:19:00 CDT,True
2025-03-27,AA952,PHL,2025-03-27 19:00:00 CDT,2025-03-27 19:08:55 CDT,False
2025-03-27,AA6429,ASE,2025-03-27 19:00:00 CDT,2025-03-27 19:25:13 CDT,True
2025-03-27,AA4102,TRI,2025-03-27 19:00:00 CDT,2025-03-27 19:12:43 CDT,False
2025-03-27,AA2960,MCO,2025-03-27 19:00:00 CDT,2025-03-27 19:06:28 CDT,False
2025-03-27,AA3748,AUS,2025-03-27 19:00:00 CDT,2025-03-27 19:07:21 CDT,False
2025-03-27,AA2902,GSO,2025-03-27 19:00:00 CDT,2025-03-27 19:18:43 CDT,True
2025-03-27,AA2417,MEX,2025-03-27 19:00:00 CDT,2025-03-27 20:06:18 CDT,True
2025-03-27,AA2373,SAV,2025-03-27 19:00:00 CDT,2025-03-27 19:25:23 CDT,True
2025-03-27,AA1422,CHS,2025-03-27 19:00:00 CDT,2025-03-27 19:20:15 CDT,True
2025-03-27,AA2520,YYC,2025-03-27 18:59:00 CDT,2025-03-27 19:39:49 CDT,True
2025-03-27,AA2072,ATL,2025-03-27 18:59:00 CDT,2025-03-27 19:15:42 CDT,True
2025-03-27,AA795,XNA,2025-03-27 18:59:00 CDT,2025-03-27 19:40:26 CDT,True
2025-03-27,AA1425,BDL,2025-03-27 18:58:00 CDT,2025-03-27 19:10:38 CDT,False
2025-03-27,AA3705,ABI,2025-03-27 18:57:00 CDT,2025-03-27 19:34:32 CDT,True
2025-03-27,AA2257,OKC,2025-03-27 18:57:00 CDT,2025-03-27 19:14:49 CDT,True
2025-03-27,FX379,SAT,2025-03-27 18:56:00 CDT,2025-03-27 18:19:12 CDT,False
2025-03-27,AA1434,YVR,2025-03-27 18:56:00 CDT,2025-03-27 19:12:48 CDT,True
2025-03-27,DL303,BOS,2025-03-27 18:55:00 CDT,2025-03-27 18:54:12 CDT,False
2025-03-27,AA1366,BOS,2025-03-27 18:55:00 CDT,2025-03-27 19:07:53 CDT,False
2025-03-27,AA467,SJO,2025-03-27 18:54:00 CDT,2025-03-27 19:24:06 CDT,True
2025-03-27,AA2009,SEA,2025-03-27 18:51:00 CDT,2025-03-27 19:10:17 CDT,True
2025-03-27,AA6305,SBN,2025-03-27 18:50:00 CDT,2025-03-27 19:00:45 CDT,False
2025-03-27,AA1207,TUS,2025-03-27 18:50:00 CDT,2025-03-27 19:09:38 CDT,True
2025-03-27,AA884,LAS,2025-03-27 18:50:00 CDT,2025-03-27 19:08:26 CDT,True
2025-03-27,AA806,SNA,2025-03-27 18:50:00 CDT,2025-03-27 19:47:35 CDT,True
2025-03-27,AA695,MIA,2025-03-27 18:50:00 CDT,2025-03-27 20:19:23 CDT,True
2025-03-27,F91961,LAS,2025-03-27 18:49:00 CDT,2025-03-27 19:16:16 CDT,True
2025-03-27,AA3510,LBB,2025-03-27 18:49:00 CDT,2025-03-27 18:59:29 CDT,False
2025-03-27,AA566,ORD,2025-03-27 18:49:00 CDT,2025-03-27 19:11:44 CDT,True
2025-03-27,AA4275,SDF,2025-03-27 18:48:00 CDT,2025-03-27 18:58:57 CDT,False
2025-03-27,AA3596,MAF,2025-03-27 18:47:00 CDT,2025-03-27 19:15:26 CDT,True
2025-03-27,AA1086,ECP,2025-03-27 18:47:00 CDT,2025-03-27 19:04:41 CDT,True
2025-03-27,AA803,CVG,2025-03-27 18:47:00 CDT,2025-03-27 19:05:35 CDT,True
2025-03-27,AA1451,ALB,2025-03-27 18:45:00 CDT,2025-03-27 18:51:56 CDT,False
2025-03-27,AA3887,CMI,2025-03-27 18:43:00 CDT,2025-03-27 18:53:14 CDT,False
2025-03-27,AA3238,SLC,2025-03-27 18:41:00 CDT,2025-03-27 18:49:17 CDT,False
2025-03-27,QR730,DOH,2025-03-27 18:40:00 CDT,2025-03-27 18:56:14 CDT,True
2025-03-27,AA3867,TUL,2025-03-27 18:40:00 CDT,2025-03-27 18:51:59 CDT,False
2025-03-27,AA1657,LAX,2025-03-27 18:40:00 CDT,2025-03-27 18:47:04 CDT,False
2025-03-27,AA2237,MSY,2025-03-27 18:39:00 CDT,2025-03-27 18:59:51 CDT,True
2025-03-27,AA4195,CHA,2025-03-27 18:38:00 CDT,2025-03-27 20:34:39 CDT,True
2025-03-27,AA3440,ICT,2025-03-27 18:38:00 CDT,2025-03-27 18:57:28 CDT,True
2025-03-27,AA2828,PHX,2025-03-27 18:38:00 CDT,2025-03-27 19:13:58 CDT,True
2025-03-27,AA571,GRR,2025-03-27 18:38:00 CDT,2025-03-27 19:53:46 CDT,True
2025-03-27,AA5477,DAY,2025-03-27 18:35:00 CDT,2025-03-27 18:48:27 CDT,False
2025-03-27,AA3713,HOU,2025-03-27 18:35:00 CDT,2025-03-27 19:16:55 CDT,True
2025-03-27,AA2804,YYZ,2025-03-27 18:35:00 CDT,2025-03-27 19:02:22 CDT,True
2025-03-27,AA2235,DEN,2025-03-27 18:35:00 CDT,2025-03-27 19:20:20 CDT,True
2025-03-27,AA1605,RDU,2025-03-27 18:35:00 CDT,2025-03-27 19:35:24 CDT,True
2025-03-27,AA5647,LIT,2025-03-27 18:32:00 CDT,2025-03-27 18:49:32 CDT,True
2025-03-27,AA3403,IAH,2025-03-27 18:32:00 CDT,2025-03-27 18:53:03 CDT,True
2025-03-27,NK816,SJU,2025-03-27 18:30:00 CDT,2025-03-27 18:34:59 CDT,False
2025-03-27,DL1392,MSP,2025-03-27 18:30:00 CDT,2025-03-27 19:30:53 CDT,True
2025-03-27,AA3540,AMA,2025-03-27 18:30:00 CDT,2025-03-27 18:42:20 CDT,False
2025-03-27,AA2698,ABQ,2025-03-27 18:30:00 CDT,2025-03-27 18:38:07 CDT,False
2025-03-27,AA2401,TPA,2025-03-27 18:30:00 CDT,2025-03-27 18:38:40 CDT,False
2025-03-27,AA2368,SAT,2025-03-27 18:30:00 CDT,2025-03-27 19:05:10 CDT,True
2025-03-27,AA1681,CLT,2025-03-27 18:30:00 CDT,2025-03-27 18:45:28 CDT,True
2025-03-27,AA841,ELP,2025-03-27 18:30:00 CDT,2025-03-27 18:39:01 CDT,False
2025-03-27,AA421,SYR,2025-03-27 18:30:00 CDT,2025-03-27 19:03:34 CDT,True
2025-03-27,AA403,PIT,2025-03-27 18:30:00 CDT,2025-03-27 18:35:44 CDT,False
2025-03-27,AA413,IAD,2025-03-27 18:30:00 CDT,2025-03-27 19:17:12 CDT,True
2025-03-27,F92494,ATL,2025-03-27 18:24:00 CDT,2025-03-27 18:31:54 CDT,False
2025-03-27,AA36,MAD,2025-03-27 18:20:00 CDT,2025-03-27 19:38:32 CDT,True
2025-03-27,AA2379,MCO,2025-03-27 18:15:00 CDT,2025-03-27 18:27:00 CDT,False
2025-03-27,AA3026,OAX,2025-03-27 18:09:00 CDT,2025-03-27 18:07:39 CDT,False
2025-03-27,DL2194,SLC,2025-03-27 18:05:00 CDT,2025-03-27 19:27:12 CDT,True
2025-03-27,AA80,LHR,2025-03-27 18:05:00 CDT,2025-03-27 18:15:23 CDT,False
2025-03-27,AA2508,DTW,2025-03-27 18:02:00 CDT,2025-03-27 18:20:03 CDT,True
2025-03-27,AA3997,XNA,2025-03-27 18:00:00 CDT,2025-03-27 18:08:29 CDT,False
2025-03-27,AA3382,AUS,2025-03-27 18:00:00 CDT,2025-03-27 18:28:49 CDT,True
2025-03-27,AA2206,MIA,2025-03-27 18:00:00 CDT,2025-03-27 19:01:40 CDT,True
2025-03-27,AA1076,BNA,2025-03-27 18:00:00 CDT,2025-03-27 18:11:02 CDT,False
2025-03-27,AA48,CDG,2025-03-27 18:00:00 CDT,2025-03-27 18:16:49 CDT,True
2025-03-27,5X5878,ABQ,2025-03-27 17:55:00 CDT,2025-03-27 17:46:22 CDT,False
2025-03-27,VB685,MTY,2025-03-27 17:55:00 CDT,2025-03-27 18:26:04 CDT,True
2025-03-27,AY20,HEL,2025-03-27 17:55:00 CDT,2025-03-27 18:08:57 CDT,False
2025-03-27,AA1011,LGA,2025-03-27 17:54:00 CDT,2025-03-27 18:47:36 CDT,True
2025-03-27,AA4979,PVU,2025-03-27 17:53:00 CDT,2025-03-27 18:06:41 CDT,False
2025-03-27,AS317,SEA,2025-03-27 17:51:00 CDT,2025-03-27 19:18:00 CDT,True
2025-03-27,AA2922,RNO,2025-03-27 17:50:00 CDT,2025-03-27 18:13:52 CDT,True
2025-03-27,AA2491,STL,2025-03-27 17:50:00 CDT,2025-03-27 18:05:10 CDT,True
2025-03-27,AA2153,MEM,2025-03-27 17:50:00 CDT,2025-03-27 18:03:07 CDT,False
2025-03-27,AA2079,PHX,2025-03-27 17:50:00 CDT,2025-03-27 18:23:46 CDT,True
2025-03-27,AA4942,JAN,2025-03-27 17:49:00 CDT,2025-03-27 18:07:05 CDT,True
2025-03-27,AA3006,ONT,2025-03-27 17:47:00 CDT,2025-03-27 18:13:11 CDT,True
2025-03-27,AA6271,MFE,2025-03-27 17:46:00 CDT,2025-03-27 19:32:47 CDT,True
2025-03-27,AA9871,STL,2025-03-27 17:45:00 CDT,2025-03-27 17:56:36 CDT,False
2025-03-27,AA5339,BTR,2025-03-27 17:45:00 CDT,2025-03-27 18:01:18 CDT,True
2025-03-27,AA3895,OKC,2025-03-27 17:45:00 CDT,2025-03-27 17:58:57 CDT,False
2025-03-27,DL32,ATL,2025-03-27 17:42:00 CDT,2025-03-27 18:12:30 CDT,True
2025-03-27,AA591,EGE,2025-03-27 17:41:00 CDT,2025-03-27 18:00:21 CDT,True
2025-03-27,UA5574,IAH,2025-03-27 17:38:00 CDT,2025-03-27 17:52:55 CDT,False
2025-03-27,AA3995,CMH,2025-03-27 17:38:00 CDT,2025-03-27 17:51:55 CDT,False
2025-03-27,AA2104,MSP,2025-03-27 17:37:00 CDT,2025-03-27 18:24:55 CDT,True
2025-03-27,UA1436,ORD,2025-03-27 17:35:00 CDT,2025-03-27 17:58:00 CDT,True
2025-03-27,AA3728,SGF,2025-03-27 17:35:00 CDT,2025-03-27 17:44:57 CDT,False
2025-03-27,AA2853,LAX,2025-03-27 17:35:00 CDT,2025-03-27 18:55:41 CDT,True
2025-03-27,LF3502,GLH,2025-03-27 17:30:00 CDT,2025-03-27 17:49:44 CDT,True
2025-03-27,DL1569,LGA,2025-03-27 17:30:00 CDT,2025-03-27 18:25:41 CDT,True
2025-03-27,AA1880,LAS,2025-03-27 17:30:00 CDT,2025-03-27 17:50:44 CDT,True
2025-03-27,AA1252,SMF,2025-03-27 17:30:00 CDT,2025-03-27 17:55:37 CDT,True
2025-03-27,UA1240,IAD,2025-03-27 17:29:00 CDT,2025-03-27 17:41:53 CDT,False
2025-03-27,AA1769,ELP,2025-03-27 17:29:00 CDT,2025-03-27 18:45:43 CDT,True
2025-03-27,F93330,RDU,2025-03-27 17:28:00 CDT,2025-03-27 17:38:50 CDT,False
2025-03-27,AA2270,OMA,2025-03-27 17:26:00 CDT,2025-03-27 18:26:53 CDT,True
2025-03-27,UA1856,EWR,2025-03-27 17:25:00 CDT,2025-03-27 17:40:42 CDT,True
2025-03-27,AC1032,YYZ,2025-03-27 17:25:00 CDT,2025-03-27 18:02:12 CDT,True
2025-03-27,AA6347,BRO,2025-03-27 17:25:00 CDT,2025-03-27 18:20:56 CDT,True
2025-03-27,AA1137,BOG,2025-03-27 17:25:00 CDT,2025-03-27 17:39:49 CDT,False
2025-03-27,AA558,SLC,2025-03-27 17:21:00 CDT,2025-03-27 17:53:20 CDT,True
2025-03-27,LH439,FRA,2025-03-27 17:20:00 CDT,2025-03-27 17:46:30 CDT,True
2025-03-27,AA1164,MCI,2025-03-27 17:20:00 CDT,2025-03-27 17:36:56 CDT,True
2025-03-27,AA844,TPA,2025-03-27 17:18:00 CDT,2025-03-27 17:51:15 CDT,True
2025-03-27,NK1999,LAS,2025-03-27 17:16:00 CDT,2025-03-27 17:30:42 CDT,False
2025-03-27,AA678,FLL,2025-03-27 17:16:00 CDT,2025-03-27 20:13:58 CDT,True
2025-03-27,5X5772,IAH,2025-03-27 17:15:00 CDT,2025-03-27 17:44:26 CDT,True
2025-03-27,AA3108,IND,2025-03-27 17:15:00 CDT,2025-03-27 17:37:31 CDT,True
2025-03-27,AA679,JAX,2025-03-27 17:14:00 CDT,2025-03-27 18:00:07 CDT,True
2025-03-27,AA2979,MIA,2025-03-27 17:10:00 CDT,2025-03-27 17:35:32 CDT,True
2025-03-27,AA50,LHR,2025-03-27 17:10:00 CDT,2025-03-27 17:20:13 CDT,False
2025-03-27,AA472,DCA,2025-03-27 17:09:00 CDT,2025-03-27 18:06:08 CDT,True
2025-03-27,AA1824,BHM,2025-03-27 17:07:00 CDT,2025-03-27 20:39:34 CDT,True
2025-03-27,AA2810,SFO,2025-03-27 17:07:00 CDT,2025-03-27 17:49:49 CDT,True
2025-03-27,AA2291,BOS,2025-03-27 17:04:00 CDT,2025-03-27 17:24:16 CDT,True
2025-03-27,AA2650,CUN,2025-03-27 17:03:00 CDT,2025-03-27 17:25:38 CDT,True
2025-03-27,AA1212,CLT,2025-03-27 17:03:00 CDT,2025-03-27 18:05:26 CDT,True
2025-03-27,AA2753,ORD,2025-03-27 17:02:00 CDT,2025-03-27 17:18:23 CDT,True
2025-03-27,AA578,JFK,2025-03-27 17:01:00 CDT,2025-03-27 17:18:16 CDT,True
2025-03-27,LF3008,TUP,2025-03-27 17:00:00 CDT,2025-03-27 17:32:06 CDT,True
2025-03-27,DL1441,DTW,2025-03-27 17:00:00 CDT,2025-03-27 17:14:30 CDT,False
2025-03-27,AA1890,SAN,2025-03-27 17:00:00 CDT,2025-03-27 17:38:31 CDT,True
2025-03-27,AA499,SAT,2025-03-27 17:00:00 CDT,2025-03-27 17:30:17 CDT,True
2025-03-27,AA512,PHL,2025-03-27 16:59:00 CDT,2025-03-27 17:08:29 CDT,False
2025-03-27,UA2655,DEN,2025-03-27 16:56:00 CDT,2025-03-27 18:03:33 CDT,True
2025-03-27,AA3941,HSV,2025-03-27 16:55:00 CDT,2025-03-27 17:32:58 CDT,True
2025-03-27,AA3434,MTY,2025-03-27 16:55:00 CDT,2025-03-27 17:10:46 CDT,True
2025-03-27,AA2791,MCO,2025-03-27 16:54:00 CDT,2025-03-27 17:17:04 CDT,True
2025-03-27,AA6501,TYR,2025-03-27 16:53:00 CDT,2025-03-27 17:11:11 CDT,True
2025-03-27,AA6286,LAW,2025-03-27 16:53:00 CDT,2025-03-27 17:15:39 CDT,True
2025-03-27,AA3869,VPS,2025-03-27 16:53:00 CDT,2025-03-27 17:04:47 CDT,False
2025-03-27,AA3975,PNS,2025-03-27 16:50:00 CDT,2025-03-27 17:07:10 CDT,True
2025-03-27,AA1381,FAT,2025-03-27 16:50:00 CDT,2025-03-27 17:27:52 CDT,True
2025-03-27,AA799,CVG,2025-03-27 16:50:00 CDT,2025-03-27 17:29:14 CDT,True
2025-03-27,AA2783,SEA,2025-03-27 16:49:00 CDT,2025-03-27 17:01:49 CDT,False
2025-03-27,AA1484,CLE,2025-03-27 16:48:00 CDT,2025-03-27 17:50:16 CDT,True
2025-03-27,AA3473,LBB,2025-03-27 16:47:00 CDT,2025-03-27 17:19:08 CDT,True
2025-03-27,AA3392,MLU,2025-03-27 16:46:00 CDT,2025-03-27 18:11:38 CDT,True
2025-03-27,AA2513,LGA,2025-03-27 16:46:00 CDT,2025-03-27 17:00:39 CDT,False
2025-03-27,AA6530,HOU,2025-03-27 16:45:00 CDT,2025-03-27 17:06:08 CDT,True
2025-03-27,AA6485,ACT,2025-03-27 16:45:00 CDT,2025-03-27 17:09:07 CDT,True
2025-03-27,AA6486,AEX,2025-03-27 16:45:00 CDT,2025-03-27 17:19:23 CDT,True
2025-03-27,AA5004,CLL,2025-03-27 16:45:00 CDT,2025-03-27 17:23:05 CDT,True
2025-03-27,AA4965,LCH,2025-03-27 16:45:00 CDT,2025-03-27 17:09:39 CDT,True
2025-03-27,AA4958,SJT,2025-03-27 16:45:00 CDT,2025-03-27 17:06:56 CDT,True
2025-03-27,AA2238,BNA,2025-03-27 16:45:00 CDT,2025-03-27 17:01:45 CDT,True
2025-03-27,AA1876,CID,2025-03-27 16:44:00 CDT,2025-03-27 17:23:28 CDT,True
2025-03-27,AA3982,AMA,2025-03-27 16:43:00 CDT,2025-03-27 17:00:03 CDT,True
2025-03-27,5X5784,SAT,2025-03-27 16:41:00 CDT,2025-03-27 17:12:27 CDT,True
2025-03-27,AA3439,CRP,2025-03-27 16:41:00 CDT,2025-03-27 17:13:31 CDT,True
2025-03-27,AA3413,SDF,2025-03-27 16:41:00 CDT,2025-03-27 16:57:46 CDT,True
2025-03-27,AA3391,MAF,2025-03-27 16:41:00 CDT,2025-03-27 16:51:37 CDT,False
2025-03-27,F91476,BWI,2025-03-27 16:40:00 CDT,2025-03-27 16:56:40 CDT,True
2025-03-27,AA651,SNA,2025-03-27 16:39:00 CDT,2025-03-27 17:54:32 CDT,True
2025-03-27,F93424,LGA,2025-03-27 16:37:00 CDT,2025-03-27 17:27:55 CDT,True
2025-03-27,AA5402,ICT,2025-03-27 16:36:00 CDT,2025-03-27 19:57:26 CDT,True
2025-03-27,AA3680,LIT,2025-03-27 16:36:00 CDT,2025-03-27 16:49:44 CDT,False
2025-03-27,AA3405,ABI,2025-03-27 16:36:00 CDT,2025-03-27 16:48:11 CDT,False
2025-03-27,AA2864,LAS,2025-03-27 16:36:00 CDT,2025-03-27 16:41:53 CDT,False
2025-03-27,AA4147,LFT,2025-03-27 16:35:00 CDT,2025-03-27 16:43:10 CDT,False
2025-03-27,AA3823,LRD,2025-03-27 16:35:00 CDT,2025-03-27 17:17:41 CDT,True
2025-03-27,AA3733,FSM,2025-03-27 16:35:00 CDT,2025-03-27 16:42:57 CDT,False
2025-03-27,AA2434,OKC,2025-03-27 16:35:00 CDT,2025-03-27 17:04:24 CDT,True
2025-03-27,AA2157,IAH,2025-03-27 16:35:00 CDT,2025-03-27 17:02:48 CDT,True
2025-03-27,AA1322,DEN,2025-03-27 16:35:00 CDT,2025-03-27 18:22:14 CDT,True
2025-03-27,AA1316,PHX,2025-03-27 16:35:00 CDT,2025-03-27 16:53:36 CDT,True
2025-03-27,AA1171,MSY,2025-03-27 16:35:00 CDT,2025-03-27 17:12:51 CDT,True
2025-03-27,5X5334,MIA,2025-03-27 16:30:00 CDT,2025-03-27 16:16:20 CDT,False
2025-03-27,VB527,GDL,2025-03-27 16:30:00 CDT,2025-03-27 16:36:16 CDT,False
2025-03-27,AA5472,SHV,2025-03-27 16:30:00 CDT,2025-03-27 17:22:16 CDT,True
2025-03-27,AA2403,ATL,2025-03-27 16:24:00 CDT,2025-03-27 16:55:27 CDT,True
2025-03-27,5X5606,ORD,2025-03-27 16:20:00 CDT,2025-03-27 16:15:40 CDT,False
2025-03-27,AA2660,RDU,2025-03-27 16:20:00 CDT,2025-03-27 16:45:07 CDT,True
2025-03-27,AA2374,SAT,2025-03-27 16:20:00 CDT,2025-03-27 16:30:10 CDT,False
2025-03-27,5X2906,PHX,2025-03-27 16:19:00 CDT,2025-03-27 16:13:53 CDT,False
